customerID,gender,SeniorCitizen,SeniorCitizen_Label,Partner,Dependents,tenure,Tenure_Band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Estimated_Annual_Revenue,Churn,Churn_Flag,Churn_Prob,Churn_Risk_Score,Predicted_Churn,Focus_Flag,Focus_Priority,Model_Split
9027-YFHQJ,Male,0,No,No,No,7,0-12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,300.6,No,0,0.24521764512477962,24.5,0,Ok / monitor,3,train
5176-LDKUH,Female,0,No,No,No,48,25-48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,901.8000000000001,No,0,0.12642070966287203,12.6,0,Ok / monitor,3,train
4644-OBGFZ,Male,0,No,Yes,Yes,55,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,234.0,No,0,0.008062858216968062,0.8,0,Ok / monitor,3,train
7926-IJOOU,Male,0,No,No,No,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,231.60000000000002,No,0,0.1800120110005651,18.0,0,Ok / monitor,3,train
6480-YAGIY,Male,0,No,No,No,45,25-48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,1346.4,No,0,0.08707514519751629,8.7,0,Ok / monitor,3,train
4029-HPFVY,Male,0,No,No,No,3,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,843.5999999999999,No,0,0.6207452303616112,62.1,1,Elevated risk (top 20%),2,test
7602-DBTOU,Female,0,No,Yes,No,71,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,235.20000000000002,No,0,0.0024798040744611425,0.2,0,Ok / monitor,3,test
5345-BMKWB,Male,0,No,Yes,No,8,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,243.0,No,0,0.14983489345213627,15.0,0,Ok / monitor,3,train
3519-ZKXGG,Female,0,No,Yes,No,3,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,910.1999999999999,Yes,1,0.7455488886421484,74.6,1,High risk / high value,1,test
5457-COLHT,Male,0,No,Yes,Yes,69,49-72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,967.8000000000001,No,0,0.006721768688231564,0.7,0,Ok / monitor,3,test
6416-TVAIH,Male,0,No,Yes,Yes,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.5,68.5,822.0,Yes,1,0.6717391987228248,67.2,1,Elevated risk (top 20%),2,train
5451-YHYPW,Female,1,Yes,Yes,No,72,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,1389.0,No,0,0.0592389497250529,5.9,0,Ok / monitor,3,train
5108-ADXWO,Male,0,No,No,No,11,0-12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,882.0,Yes,1,0.5386913549184122,53.9,1,High risk / high value,1,train
7998-WNZEM,Male,0,No,No,No,71,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,967.1999999999999,No,0,0.007913901682843005,0.8,0,Ok / monitor,3,test
3066-RRJIO,Female,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,839.4000000000001,Yes,1,0.6336545002737818,63.4,1,Elevated risk (top 20%),2,train
4664-NJCMS,Female,0,No,Yes,No,33,25-48,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.55,2016.3,714.5999999999999,No,0,0.045666853097986015,4.6,0,Ok / monitor,3,train
0307-BCOPK,Female,0,No,No,No,16,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,228.60000000000002,No,0,0.05672908205749811,5.7,0,Ok / monitor,3,test
7629-WFGLW,Female,1,Yes,Yes,No,56,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,1147.8000000000002,No,0,0.0864594198729485,8.6,0,Ok / monitor,3,train
2542-HYGIQ,Female,0,No,No,No,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,239.39999999999998,No,0,0.1739114710804407,17.4,0,Ok / monitor,3,train
6715-OFDBP,Male,0,No,No,No,5,0-12,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,840.5999999999999,Yes,1,0.5835677405689694,58.4,1,Elevated risk (top 20%),2,train
5016-LIPDW,Male,0,No,Yes,Yes,57,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,1061.6,232.79999999999998,No,0,0.007376507281486346,0.7,0,Ok / monitor,3,train
6481-LXPWL,Male,0,No,Yes,Yes,56,49-72,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,433.20000000000005,No,0,0.0364589545713865,3.6,0,Ok / monitor,3,train
1567-DSCIC,Male,0,No,No,No,8,0-12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,1128.0,Yes,1,0.7310530805178749,73.1,1,High risk / high value,1,train
2150-UWTFY,Female,0,No,Yes,Yes,22,13-24,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.15,1422.05,733.8,Yes,1,0.09448761458386146,9.4,0,Ok / monitor,3,train
6124-ACRHJ,Female,0,No,No,No,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,237.0,No,0,0.19100356445579694,19.1,0,Ok / monitor,3,train
9362-MWODR,Female,0,No,No,Yes,40,25-48,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,769.1999999999999,No,0,0.0716412608979514,7.2,0,Ok / monitor,3,train
9975-GPKZU,Male,0,No,Yes,Yes,46,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,237.0,No,0,0.005582622860343658,0.6,0,Ok / monitor,3,train
9625-RZFUK,Male,0,No,Yes,Yes,63,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,236.39999999999998,No,0,0.002919489793135119,0.3,0,Ok / monitor,3,train
5153-LXKDT,Male,0,No,Yes,Yes,68,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,1322.4,No,0,0.08897085226871464,8.9,0,Ok / monitor,3,train
5161-UBZXI,Male,0,No,Yes,Yes,69,49-72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,1276.1999999999998,No,0,0.029583013847866414,3.0,0,Ok / monitor,3,train
1020-JPQOW,Female,0,No,Yes,No,56,49-72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,1086.6,No,0,0.1900588868380982,19.0,0,Ok / monitor,3,train
7919-ZODZZ,Female,0,No,Yes,Yes,10,0-12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,790.8000000000001,No,0,0.18153958713041854,18.2,0,Ok / monitor,3,test
0565-JUPYD,Male,0,No,No,No,63,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,1254.0,No,0,0.059595990372027806,6.0,0,Ok / monitor,3,train
6867-ACCZI,Female,0,No,Yes,Yes,24,13-24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,630.0,No,0,0.05287414701548069,5.3,0,Ok / monitor,3,train
5939-XAIXZ,Female,0,No,No,No,19,13-24,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,673.2,No,0,0.3247404757430465,32.5,0,Ok / monitor,3,train
9054-FOWNV,Male,0,No,Yes,Yes,22,13-24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,1065.0,No,0,0.6287738194301139,62.9,1,High risk / high value,1,test
2683-BPJSO,Male,0,No,Yes,No,29,25-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,1013.4000000000001,Yes,1,0.43210420180561565,43.2,0,Ok / monitor,3,train
2157-MXBJS,Male,0,No,Yes,No,13,13-24,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,903.5999999999999,Yes,1,0.34725391127133487,34.7,0,Ok / monitor,3,train
8207-VVMYB,Female,0,No,Yes,No,70,49-72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,312.0,No,0,0.005076066590072533,0.5,0,Ok / monitor,3,test
9732-EQMWY,Female,0,No,Yes,No,49,49-72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,1192.8000000000002,No,0,0.36581393615268853,36.6,0,Ok / monitor,3,train
9360-AHGNL,Female,1,Yes,Yes,No,43,25-48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,1314.6,Yes,1,0.2443079092090034,24.4,0,Ok / monitor,3,train
1087-UDSIH,Female,0,No,No,No,3,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,235.20000000000002,Yes,1,0.23861664346595185,23.9,0,Ok / monitor,3,test
5269-NRGDP,Male,0,No,Yes,Yes,42,25-48,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,877.8000000000001,No,0,0.07586906875457027,7.6,0,Ok / monitor,3,train
6195-MELTI,Male,0,No,No,No,57,49-72,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,655.8,No,0,0.02653489345063439,2.7,0,Ok / monitor,3,train
5485-WUYWF,Male,1,Yes,No,No,2,0-12,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,796.8000000000001,Yes,1,0.29585049351539894,29.6,0,Ok / monitor,3,train
2121-JAFOM,Female,0,No,Yes,No,72,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,1386.6,No,0,0.050583796600217175,5.1,0,Ok / monitor,3,train
8818-DOPVL,Female,1,Yes,No,No,46,25-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,1253.4,No,0,0.58412604908268,58.4,1,High risk / high value,1,test
2632-UCGVD,Male,1,Yes,Yes,No,66,49-72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,1200.6,Yes,1,0.31908187942540633,31.9,0,Ok / monitor,3,train
5445-PZWGX,Male,0,No,No,No,62,49-72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,1224.0,Yes,1,0.08766741732910324,8.8,0,Ok / monitor,3,test
1227-UDMZR,Female,0,No,Yes,No,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,1093.8000000000002,No,0,0.016355950832290415,1.6,0,Ok / monitor,3,test
5198-HQAEN,Male,0,No,Yes,Yes,35,25-48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,1076.4,No,0,0.20332859135523504,20.3,0,Ok / monitor,3,train
9170-CCKOU,Male,0,No,Yes,No,17,13-24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,1082.4,Yes,1,0.32138531880986465,32.1,0,Ok / monitor,3,train
2167-FQSTQ,Female,0,No,Yes,No,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,1108.8000000000002,No,0,0.02370968012445283,2.4,0,Ok / monitor,3,train
2819-GWENI,Female,0,No,Yes,Yes,28,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,238.79999999999998,No,0,0.026678499503977618,2.7,0,Ok / monitor,3,train
1043-YCUTE,Male,0,No,Yes,No,56,49-72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,301.79999999999995,Yes,1,0.008920502916332514,0.9,0,Ok / monitor,3,train
3814-MLAXC,Female,0,No,No,No,31,25-48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,958.1999999999999,Yes,1,0.34757428431338566,34.8,0,Ok / monitor,3,train
3572-UUHRS,Male,0,No,No,No,45,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,226.20000000000002,No,0,0.014813181450662545,1.5,0,Ok / monitor,3,train
2692-PFYTJ,Female,0,No,No,No,1,0-12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,309.0,No,0,0.3062564698771156,30.6,0,Ok / monitor,3,test
1226-UDFZR,Female,0,No,No,No,2,0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,595.2,Yes,1,0.3871125924797693,38.7,0,Ok / monitor,3,train
5955-EPOAZ,Female,0,No,No,No,6,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,251.39999999999998,No,0,0.2073006084295222,20.7,0,Ok / monitor,3,train
6821-JPCDC,Female,0,No,Yes,No,48,25-48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,1164.6,No,0,0.30238575827520087,30.2,0,Ok / monitor,3,train
8815-LMFLX,Male,0,No,Yes,Yes,25,25-48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,304.79999999999995,No,0,0.10370284192096271,10.4,0,Ok / monitor,3,train
9135-HSWOC,Male,0,No,Yes,Yes,64,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,236.39999999999998,No,0,0.0037183638057527403,0.4,0,Ok / monitor,3,test
8582-KRHPJ,Male,0,No,No,No,50,49-72,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,420.0,No,0,0.08710892049791857,8.7,0,Ok / monitor,3,test
5811-IWXYM,Female,0,No,Yes,Yes,52,49-72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,1215.0,No,0,0.1756749182956334,17.6,0,Ok / monitor,3,train
7044-YAACC,Male,1,Yes,Yes,No,4,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,842.4000000000001,No,0,0.7172657369677495,71.7,1,Elevated risk (top 20%),2,train
8189-XRIKE,Female,1,Yes,No,No,32,25-48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,1091.4,No,0,0.5297060496318374,53.0,1,High risk / high value,1,train
1506-YJTYT,Male,0,No,Yes,Yes,45,25-48,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,886.1999999999999,No,0,0.014898009456417937,1.5,0,Ok / monitor,3,train
4123-DVHPH,Male,0,No,Yes,No,9,0-12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,1056.6,No,0,0.6899504007950693,69.0,1,High risk / high value,1,train
6425-YQLLO,Female,1,Yes,Yes,No,66,49-72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,1271.4,Yes,1,0.17818943299861745,17.8,0,Ok / monitor,3,train
5442-UTCVD,Male,0,No,No,Yes,3,0-12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,1102.1999999999998,Yes,1,0.6522622906587111,65.2,1,High risk / high value,1,train
2228-BZDEE,Female,0,No,No,No,54,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,241.20000000000002,No,0,0.005196868961568871,0.5,0,Ok / monitor,3,train
7734-DBOAI,Female,0,No,Yes,Yes,1,0-12,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,481.20000000000005,Yes,1,0.4705388468683785,47.1,0,Ok / monitor,3,train
2789-CZANW,Female,0,No,Yes,Yes,64,49-72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,1323.6,No,0,0.03414146553670725,3.4,0,Ok / monitor,3,train
2091-RFFBA,Female,1,Yes,No,No,31,25-48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,886.8000000000001,Yes,1,0.5718663927514722,57.2,1,High risk / high value,1,train
2114-MGINA,Female,0,No,No,No,14,13-24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,1077.6,Yes,1,0.64129124159842,64.1,1,High risk / high value,1,train
7596-LDUXP,Female,0,No,No,No,12,0-12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,1021.8000000000001,No,0,0.3053424372352458,30.5,0,Ok / monitor,3,train
3740-RLMVT,Male,1,Yes,Yes,No,67,49-72,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,731.4000000000001,No,0,0.013921837911438967,1.4,0,Ok / monitor,3,train
4489-SNOJF,Female,0,No,Yes,Yes,35,25-48,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,867.0,Yes,1,0.12798566628725822,12.8,0,Ok / monitor,3,test
2192-OZITF,Female,0,No,No,No,45,25-48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,882.5999999999999,No,0,0.020406653319863716,2.0,0,Ok / monitor,3,train
5651-CPDND,Male,0,No,No,No,10,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,552.0,No,0,0.27092050301419734,27.1,0,Ok / monitor,3,train
2186-QZEYA,Female,1,Yes,No,No,29,25-48,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,702.5999999999999,No,0,0.1826528679341684,18.3,0,Ok / monitor,3,train
1131-ALZWV,Female,0,No,No,No,24,13-24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,295.20000000000005,No,0,0.049274867227906506,4.9,0,Ok / monitor,3,test
7729-XBTWX,Male,0,No,Yes,Yes,66,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,237.0,No,0,0.003683600254932121,0.4,0,Ok / monitor,3,test
9134-WYRVP,Male,0,No,No,No,51,49-72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,1036.1999999999998,No,0,0.08954962294512772,9.0,0,Ok / monitor,3,train
3284-SVCRO,Female,0,No,Yes,No,45,25-48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,306.0,No,0,0.011010339289242799,1.1,0,Ok / monitor,3,train
9732-OUYRN,Female,0,No,Yes,No,49,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,228.0,No,0,0.011846577432290364,1.2,0,Ok / monitor,3,train
0559-CKHUS,Female,0,No,Yes,No,29,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,234.60000000000002,No,0,0.023819024274881247,2.4,0,Ok / monitor,3,test
2931-SVLTV,Male,0,No,Yes,Yes,40,25-48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,1321.1999999999998,No,0,0.27559613630452534,27.6,0,Ok / monitor,3,train
6899-PPEEA,Female,1,Yes,No,No,37,25-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,1158.6,Yes,1,0.6588016966080034,65.9,1,High risk / high value,1,test
7504-UWHNB,Male,0,No,No,No,25,25-48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,837.0,No,0,0.4204426660404405,42.0,0,Ok / monitor,3,test
2582-FFFZR,Female,0,No,No,No,22,13-24,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,607.2,No,0,0.5429048159303281,54.3,1,Elevated risk (top 20%),2,train
8908-NMQTX,Male,0,No,No,No,72,49-72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,787.1999999999999,No,0,0.013838581182627603,1.4,0,Ok / monitor,3,train
2187-LZGPL,Female,0,No,No,No,7,0-12,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,481.20000000000005,Yes,1,0.49808159831900156,49.8,0,Ok / monitor,3,train
1431-AIDJQ,Male,0,No,Yes,Yes,33,25-48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,985.1999999999999,No,0,0.028234046540490103,2.8,0,Ok / monitor,3,train
6288-LBEAR,Female,0,No,No,No,23,13-24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,949.1999999999999,No,0,0.3322263976093909,33.2,0,Ok / monitor,3,train
4597-NUCQV,Male,1,Yes,No,No,24,13-24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,1215.0,Yes,1,0.7126934240208479,71.3,1,High risk / high value,1,train
9019-QVLZD,Female,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,954.5999999999999,Yes,1,0.6727569374618324,67.3,1,High risk / high value,1,train
8413-YNHNV,Male,0,No,No,No,69,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,1087.8000000000002,No,0,0.013457912646510597,1.3,0,Ok / monitor,3,train
5808-TOTXO,Female,0,No,No,Yes,3,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,246.60000000000002,No,0,0.0972648882169097,9.7,0,Ok / monitor,3,test
4369-NYSCF,Male,0,No,No,No,56,49-72,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,909.0,No,0,0.04930216520645544,4.9,0,Ok / monitor,3,train
6333-YDVLT,Male,0,No,No,No,65,49-72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,1320.0,No,0,0.12120184818600165,12.1,0,Ok / monitor,3,train
5324-KTGCG,Male,0,No,Yes,No,71,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,250.20000000000002,No,0,0.006626369597002346,0.7,0,Ok / monitor,3,test
5599-HVLTW,Female,1,Yes,No,No,14,13-24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,964.1999999999999,No,0,0.6022052588280977,60.2,1,High risk / high value,1,train
7394-LWLYN,Female,0,No,No,No,2,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,841.8000000000001,No,0,0.6921712978856623,69.2,1,Elevated risk (top 20%),2,train
3707-LRWZD,Female,0,No,No,No,32,25-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,1008.5999999999999,Yes,1,0.34681691428472,34.7,0,Ok / monitor,3,train
6873-UDNLD,Male,0,No,No,No,40,25-48,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731.0,809.4000000000001,No,0,0.12161596976116984,12.2,0,Ok / monitor,3,train
2700-LUEVA,Male,0,No,No,No,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,249.0,No,0,0.17361607140182356,17.4,0,Ok / monitor,3,test
1455-ESIQH,Male,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,1069.1999999999998,Yes,1,0.7942665193085191,79.4,1,High risk / high value,1,train
0958-YHXGP,Female,0,No,No,No,7,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,838.8000000000001,No,0,0.5851346235976375,58.5,1,Elevated risk (top 20%),2,test
1101-SSWAG,Female,0,No,Yes,No,15,13-24,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,613.2,No,0,0.4417557507000864,44.2,0,Ok / monitor,3,train
